,image_name,caption
1,57f8b5b595d0e021d798ace2_0.jpg,"Khawar Mann at the Metropolitan Hospital in Nairobi. “Nairobi is a sweet spot for us,” he said. “You have emerging middle incomes. And there is a massive need for health care.”"
2,57f8b5b595d0e021d798ace2_3.jpg,"The entrance to Metropolitan Hospital in Nairobi, Kenya, one of the medical centers Khawar Mann is scouting out for his investment firm, the Abraaj Group."
3,57f8b5b595d0e021d798ace2_2.jpg,"A view from Metropolitan Hospital, located in the rough eastern section of Kenya’s capital, Nairobi."
0,54517afa38f0d87c5c367647_1.jpg,Spectators dispersed on Tuesday night after an unmanned rocket exploded after liftoff.
1,54517afa38f0d87c5c367647_0.jpg,"The Wallops Island, Va., launch facilities a day after Tuesday’s explosion of an Antares rocket."
0,5b059970068401528a2af5fd_1.jpg,"Parents of some of the Sandy Hook victims and one of their lawyers in November outside the Connecticut Supreme Court, where a hearing was held on their attempt to sue the maker of the gun used in the shooting."
1,5b059970068401528a2af5fd_0.jpg,"Alex Jones, whose InfoWars website is viewed by millions, says that the 2012 Sandy Hook massacre was an elaborate hoax invented by government-backed “gun grabbers.”"
0,51f4618c38f0d8431a75bf17_1.jpg,"John D. Wren, president and C.E.O. of the Omnicom Group."
1,51f4618c38f0d8431a75bf17_0.jpg,"Maurice Lévy, the chief of Publicis."
0,543835fd38f0d83c143b8e76_0.jpg,Howard Zinn
0,5592c38638f0d86249dfa493_1.jpg,"Newspapers were on display in central Athens on Tuesday, the deadline for Greece to make a debt payment of 1.5 billion euros to the International Monetary Fund."
1,5592c38638f0d86249dfa493_0.jpg,Protesters supporting the euro and hoping Greece stays in the European Union were outside the Parliament building in Athens on Tuesday.
2,5592c38638f0d86249dfa493_2.jpg,A pro-European protester at a rally in Athens on Tuesday.
0,5443229438f0d8246e88cc77_0.jpg,"The investor Carl C. Icahn wants a seat for himself and three others on the board of Genzyme, a biotechnology company."
0,5a952c15410cf7000162e2a4_2.jpg,"“Unsolved: The Murders of Tupac and the Notorious B.I.G.” stars Marcc Rose as Tupac Shakur, left, and Wavyy Jonez as Biggie."
0,540672d038f0d81983bdecaa_1.jpg,Its sweet potato soup with toasted marshmallow and apples.
1,540672d038f0d81983bdecaa_0.jpg,"Supper’s cozy, carefully set dining room."
2,540672d038f0d81983bdecaa_3.jpg,"The restaurant’s skate wing with truffled spaetzle, Parmesan broth and black winter truffle."
3,540672d038f0d81983bdecaa_2.jpg,Fish is outfitted with plush crimson banquettes and dark wooden tables topped with glimmering votives.
0,519d738740e9ec457e2a30f7_0.jpg,"Jude Kenan Mohammad, in a photo he sent from Pakistan."
0,515da51dcf28d0219d0018d4_0.jpg,"At Liberty University on Saturday, Mitt Romney repeated his position that marriage should be between only a man and a woman."
0,54459a2738f0d832c813eff8_0.jpg,
0,515da51dcf28d0219d0018d3_0.jpg,The interim coach Mike Woodson is likely to remain in charge of the Knicks next season.
0,51b8868f7e0d9c0839d27297_0.jpg,Over-the-counter Plan B One-Step earned $93 million for Teva Pharmaceuticals in a year.
0,578ffb2338f0d85ae51149d5_1.jpg,"President François Hollande of France paid his hairdresser more than $10,000 a month to cut his hair."
1,578ffb2338f0d85ae51149d5_0.jpg,"The tennis player Roger Federer gets his hair cut by a number of stylists, including one who charges a minimum of $400, and as much as $800."
2,578ffb2338f0d85ae51149d5_3.jpg,The hairstylist April Barton is known for creating the choppy locks of downtown rock ’n’ rollers.
3,578ffb2338f0d85ae51149d5_2.jpg,"President Bill Clinton arriving at Los Angeles International Airport on May 18, 1993. Two runways were shut down that day so that he could have a $200 trim aboard Air Force One."
0,515db776cf28d0219d00459f_0.jpg,"Derek Jeter headed home on Robinson Cano's eighth-inning double. Jeter reached on a double, his first extra-base hit since July 9."
0,53f7923c38f0d835538dbfad_0.jpg,
0,537a6bc438f0d8768b063b8e_0.jpg,The soprano Mellissa Hughes at the Tribeca New Music Festival.
0,5996babb95d0e0246f2005ee_0.jpg,
0,5685de4638f0d85a6c13021b_1.jpg,"WHITE PLAINS The cast of the musical “Tarzan,” which is running through Jan. 10 at the White Plains Performing Arts Center, 11 City Place. Tickets are $25 to $47. For information: wppac.com or 914-328-1600."
1,5685de4638f0d85a6c13021b_0.jpg,"BEACON “Coneflower” (2015), archival digital print, is on view in “Small Things, Tall Things, Dead Things, Red Things,” an exhibition of botanical photographs by Lori Adams, through Jan. 10 at Theo Ganz Studio, 149 Main Street. For further information: 917-318-2239 or theoganzstudio.com."
0,59c94e7095d0e0246f20c450_0.jpg,Several New England Patriots players kneeled during the national anthem before an N.F.L. game against the Houston Texans on Sunday.
0,53adb07338f0d82b75d9af5e_1.jpg,"Don Herron, who gives Dashiell Hammett tours, in Burritt Street."
1,53adb07338f0d82b75d9af5e_0.jpg,Scenes From San Francisco
2,53adb07338f0d82b75d9af5e_2.jpg,"Brian Sheehy owns Wilson and Wilson Private Detective Agency, a speakeasy-style cocktail bar."
0,540da9bb38f0d85bf2515c97_1.jpg,The Adapster app recommends lessons based on the user's performance on the app's math quizzes.
1,540da9bb38f0d85bf2515c97_0.jpg,A math tutorial on Princeton Review's SAT Score Quest app for the iPad.
0,53fa6a8f38f0d8431914d7a7_0.jpg,"Chancellor Angela Merkel of Germany with China’s prime minister, Wen Jiabao, in Tianjin, his home city, on Friday."
0,56a743a838f0d82e67248aa6_1.jpg,"Scenes from rallies and campaign offices supporting Senator Ted Cruz in Iowa, where Republican caucuses will be held Feb. 1."
1,56a743a838f0d82e67248aa6_0.jpg,Ted Cruz
2,56a743a838f0d82e67248aa6_2.jpg,"Cruz supporters praying at a rally in Iowa, where 60 percent of Republican caucus-goers have described themselves as evangelical Christians."
0,558475a838f0d873a5d4b06a_0.jpg,"Una vigilia de oración por las víctimas en la Morris Brown African Methodist Episcopal Church en Charleston, Carolina del Sur."
0,55ad738338f0d84cf5633cbd_0.jpg,Two Madagascar natives.
0,5ad8fd8b068401528a2a9a86_0.jpg,An expected $1 billion penalty against Wells Fargo would mark the toughest action that the Trump administration has taken against a major bank.
0,573e0ac338f0d8366bbdfd4b_0.jpg,"A beer garden in Oakland, Calif., called Brotzeit celebrates the Bavarian tradition of the same name, which literally means “bread time” and loosely translates as “second breakfast.” This may include a fresh pretzel, some sausage and a wheat beer."
0,561b11c738f0d839bd910fef_1.jpg,"In September, Cubs outfielder Chris Coghlan slid hard into Pirates shortstop Jung Ho Kang while trying to break up a double play. Kang sustained a broken leg and torn knee ligament and might not be ready for the start of the 2016 season"
1,561b11c738f0d839bd910fef_0.jpg,Mets shortstop Ruben Tejada after he was hurt on a slide by Chase Utley of the Dodgers in a playoff game on Friday.
2,561b11c738f0d839bd910fef_3.jpg,"In another play involving Chris Coghlan, who was then a Marlin, he slid into Tampa Bay second baseman Akinori Iwamura while breaking up a double play in 2009. Iwamura was out of action for three months. His major league career ended the next season, when he was 31."
3,561b11c738f0d839bd910fef_2.jpg,"Buster Posey, the Giants’ All-Star catcher, was slammed into by Scott Cousins in a play at the plate and sustained a fractured fibula and torn ankle ligaments in 2011. Posey’s injury led to rule changes designed to restrict home-plate collisions and better protect catchers."
0,535d983138f0d8481d6f4f0c_0.jpg,"A just-married couple posed for photos on Pont des Arts, one of the bridges to which lovers attach  padlocks symbolic of undying love."
0,54381e0e38f0d83c143b8c3d_0.jpg,George N. Leighton last week outside court at the Daley Center.
0,53bcc1f638f0d846b5b5d2d9_1.jpg,"Tseng drew a crowd estimated at 60,000 over four days at the Taiwan event."
1,53bcc1f638f0d846b5b5d2d9_0.jpg,"Yani Tseng at the L.P.G.A. Taiwan Championship in Taoyuan in October. Tseng won the tournament, her 10th of 11 titles in 2011."
2,53bcc1f638f0d846b5b5d2d9_2.jpg,"Yani Tseng, 22, being interviewed at her Orlando, Fla., home in March, has won 23 worldwide titles, 12 on the L.P.G.A. tour."
0,5220c74538f0d8740ac9ba4d_1.jpg,"Mr. Biss ecording a lecture for the course,"
1,5220c74538f0d8740ac9ba4d_0.jpg,"“I expected maybe 500 people would sign up,” the pianist Jonathan Biss, a teacher at the Curtis Institute of Music, said of his non-"
2,5220c74538f0d8740ac9ba4d_3.jpg,Jonathan Biss
3,5220c74538f0d8740ac9ba4d_2.jpg,An image from the Beethoven’s Ninth Symphony app.
4,5220c74538f0d8740ac9ba4d_5.jpg,Leonard Bernstein in the Beethoven’s Ninth Symphony app.
5,5220c74538f0d8740ac9ba4d_4.jpg,"Stephen Hough, here performing at Carnegie Hall in March, is the star of the Lizst Sonata app made by Touch Press."
6,5220c74538f0d8740ac9ba4d_6.jpg,"The Score for the Ninth Symphony, which is included in the Beethoven’s Ninth Symphony app."
0,55ddbe1c38f0d8657895eb9c_1.jpg,Vester Lee Flanagan II
1,55ddbe1c38f0d8657895eb9c_3.jpg,Police officials with Mr. Flanagan’s car off Interstate 66 in Virginia.
2,55ddbe1c38f0d8657895eb9c_2.jpg,Ms. Parker and Mr. Ward were shot and killed on the air Wednesday.
0,5418d92638f0d86afc9a0a36_1.jpg,A young cypress on his property.
1,5418d92638f0d86afc9a0a36_0.jpg,"Matt Conn trimming trees on his property in Iberia Parish, La. Mr. Conn, an environmental consultant, bought the land after it had been partly drained and cleared. He has devoted considerable time and money to restore it."
2,5418d92638f0d86afc9a0a36_3.jpg,"“It’s my therapy,” Mr. Conn said. “I’m one of those ‘society does not make any sense to me’ kind of guys. Nature does.” When state agencies complete their inspection, he said, his conservation project will have succeeded."
3,5418d92638f0d86afc9a0a36_2.jpg,"On any given Saturday, Mr. Conn, 38, might be taking a chain saw and poison to invasive Chinese tallow trees."
0,558dcfb938f0d8123efd2d14_0.jpg,Marlon Brando and Karl Malden in “On the Waterfront” (1954).
0,5391f17f38f0d86eb24c90c3_1.jpg,Its offerings include Sicilian salad.
1,5391f17f38f0d86eb24c90c3_0.jpg,Francesca’s Italian Bistro has relocated to the center of Coventry.
2,5391f17f38f0d86eb24c90c3_2.jpg,Offerings also include seafood bruschetta.
0,515db6e9cf28d0219d004403_1.jpg,Brandon Allen homered in the eighth inning to give the A's a 6-0 lead.
1,515db6e9cf28d0219d004403_0.jpg,"The Yanks' Bartolo Colon pitched into the seventh Tuesday for the first time in five starts, but he allowed five runs and eight hits."
0,53eea07a38f0d876e7856251_0.jpg,"“When you get a new identity, you lose everything: your friends, your property, your contact with your family, your driver’s license, your own history,” Witness B-129 said."
0,520bdbd238f0d8740ac8b7f5_1.jpg,The Village Two studios were for sale; either would have been fine. But the building didn't own the land on which it stood.
1,520bdbd238f0d8740ac8b7f5_0.jpg,"Emily Rose, who blogs about restaurants, likes the neighborhood's dining options."
2,520bdbd238f0d8740ac8b7f5_3.jpg,The Village A studio in an apartment house was on the small side but had a lot going for it: closet space and an attended lobby.
3,520bdbd238f0d8740ac8b7f5_2.jpg,"Chelsea A walk-up building had a studio that was also quite nice. However, the school playground next door was an issue."
0,515db6e9cf28d0219d004406_1.jpg,"Brad Pitt, left, with the actor Jonah Hill, plays Athletics General Manager Billy Beane in “Moneyball,” the new film based on Michael Lewis's book."
1,515db6e9cf28d0219d004406_0.jpg,The Oakland teams Billy Beane built a decade ago went toe to toe with the Yankees and the Red Sox in the postseason.
0,5310dc1538f0d828e1cd4460_0.jpg,"Muhtar Kent, chief executive of Coca-Cola, center, at the opening of a bottling plant in Myanmar last year."
0,568ee03838f0d8580b9aba57_1.jpg,"WESTBURY The comedian and actor Adam Carolla peforms at the NYCB Theater at Westbury, 960 Brush Hollow Road, on Jan. 15 at 8 p.m. Tickets are $39.50 to $49.50. 800-745-3000; livenation.com."
1,568ee03838f0d8580b9aba57_0.jpg,"HUNTINGTON “Moonlight” (1910), oil on panel by Marguerite Zorach, is in “You Go Girl!” an exhibition celebrating women artists at the Heckscher Museum of Art, 2 Prime Avenue, on display through April 3. Amission is $4 to $8; children under 10, free. 631-351-3250; heckscher.org."
2,568ee03838f0d8580b9aba57_3.jpg,"BRIDGEHAMPTON “Integrity Protecting the Works of Man Revisited” (2015), digital collage by Michael Cardacino, is in “America on Fire: A Politically Incorrect Show,” a group show focusing on public affairs, at the White Room Gallery, 2415 Main Street, on display through Jan. 31. 631-237-1481; thewhiteroom.gallery."
3,568ee03838f0d8580b9aba57_2.jpg,"Saint James “Temple #2” (2015), ambrotype with collage by Greg Sand and Billy Renkl, is one of the works featured in “Winners Showcase,” an exhibition at the Mills Pond House Gallery, 660 Route 25A, Jan. 16 through Feb. 13. Admission is free. 631-862-6575; stacarts.org."
4,568ee03838f0d8580b9aba57_4.jpg,"WATER MILL “Japanese Julia” (1966), painting by Jane Wilson, is in “Jane Freilicher and Jane Wilson: Seen and Unseen,” an exhibtions of paintings and works on paper at the Parrish Art Museum, 279 Montauk Highway, on display through Jan. 18. Admission is $5 to 10; children under 18 free. 631-283-2118; parrishart.org."
0,540f9f8f38f0d87641c67f95_1.jpg,"A woman voted on July 1 near Rabat. Despite the referendum's passage, King Mohammed VI retains nearly absolute political power and unquestioned control over the military."
1,540f9f8f38f0d87641c67f95_0.jpg,Thousands rallied in Casablanca in June in support of a referendum proposed by the Moroccan government to give more powers to elected leaders.
2,540f9f8f38f0d87641c67f95_2.jpg,King Mohammed VI
0,5682979b38f0d80161f69431_0.jpg,The new Caves du Louvre explores the world of wines.
0,57c1098895d0e021d7982e84_0.jpg,"The aftermath of the earthquake in Amatrice, Italy, on Wednesday."
0,541794d038f0d851fd3a82a5_0.jpg,
0,58db608395d0e02489b93ed5_0.jpg,
0,5312a27638f0d81c811a1c81_0.jpg,"Carlos Gracida, center, during a cup final in Wellington, Fla., in 2009, was said to be Queen Elizabeth II’s favorite polo player."
0,578d73e238f0d83d42cf440e_1.jpg,A mold of Donald J. Trump’s hands in a pop-up museum created by a Democratic “super PAC.”
1,578d73e238f0d83d42cf440e_0.jpg,Members of the Florida delegation on the first day of the Republican National Convention at the Quicken Loans Arena in Cleveland.
0,52b896f638f0d86bcb2a6537_0.jpg,"HARLEM: A Century in Images256 pp. Skira Rizzoli/Studio Museum Harlem. $55.Richard Avedon, Dawoud Bey, Helen Levitt, Gordon Parks and Weegee are among more than 50 photographers represented in this chronicle of Harlem as a crossroads of art, culture and politics. Pictured, “The New Moon Bar” (1977), by Chester Higgins Jr."
0,52b896f638f0d86bcb2a6535_0.jpg,"Norman Gorbaty at his studio, on Long Island."
0,5949fd7995d0e02550996054_1.jpg,Klarysa Aurelia Raditya in “Postcards From the Zoo.”
1,5949fd7995d0e02550996054_0.jpg,Jessica Chastain in “The Zookeeper’s Wife.”
2,5949fd7995d0e02550996054_2.jpg,Patrick Aryee with a chimpanzee in Uganda in “Amazing Monkeys.”
0,58ead7fa95d0e02489b96208_0.jpg,David Peel with a poster in front of John Lennon’s Rolls-Royce in New York in June 1984. Yoko Ono donated 123 of Lennon’s personal items to be auctioned with the proceeds going to a foundation to benefit children suffering from the plight of war or poverty.
1,58ead7fa95d0e02489b96208_2.jpg,David Peel performing in Union Square Park in 2012.
